date,stock_id_x,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,stock_id_y,buy,name,sell,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-12-21,2330,516.0,15.0,6483017.0,460.0,12908.0,12867.0, ,0.0,31.0,0.0,6483017.0,8.0,71.0,94.0,2330,10726111.0,Foreign_Investor,18787619.0,2330,台積電,TW0002330008,7055356962,18876714030,27.2,72.79,100.0,100.0,25932070992,2023-05-22,
2023-12-21,2330,516.0,15.0,6483017.0,460.0,12908.0,12867.0, ,0.0,31.0,0.0,6483017.0,8.0,71.0,94.0,2330,568000.0,Investment_Trust,870007.0,2330,台積電,TW0002330008,7055356962,18876714030,27.2,72.79,100.0,100.0,25932070992,2023-05-22,
2023-12-22,2330,172.0,0.0,6483017.0,430.0,12650.0,12908.0, ,0.0,1.0,0.0,6483017.0,26.0,96.0,71.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7046184194,18885886798,27.17,72.82,100.0,100.0,25932070992,2023-05-22,
2023-12-22,2330,172.0,0.0,6483017.0,430.0,12650.0,12908.0, ,0.0,1.0,0.0,6483017.0,26.0,96.0,71.0,2330,611000.0,Investment_Trust,747216.0,2330,台積電,TW0002330008,7046184194,18885886798,27.17,72.82,100.0,100.0,25932070992,2023-05-22,
2023-12-22,2330,172.0,0.0,6483017.0,430.0,12650.0,12908.0, ,0.0,1.0,0.0,6483017.0,26.0,96.0,71.0,2330,37000.0,Dealer_self,298000.0,2330,台積電,TW0002330008,7046184194,18885886798,27.17,72.82,100.0,100.0,25932070992,2023-05-22,
2023-12-22,2330,172.0,0.0,6483017.0,430.0,12650.0,12908.0, ,0.0,1.0,0.0,6483017.0,26.0,96.0,71.0,2330,54364.0,Dealer_Hedging,249769.0,2330,台積電,TW0002330008,7046184194,18885886798,27.17,72.82,100.0,100.0,25932070992,2023-05-22,
2023-12-22,2330,172.0,0.0,6483017.0,430.0,12650.0,12908.0, ,0.0,1.0,0.0,6483017.0,26.0,96.0,71.0,2330,14762787.0,Foreign_Investor,5598919.0,2330,台積電,TW0002330008,7046184194,18885886798,27.17,72.82,100.0,100.0,25932070992,2023-05-22,
2023-12-25,2330,777.0,6.0,6483017.0,131.0,13290.0,12650.0, ,0.0,9.0,0.0,6483017.0,9.0,96.0,96.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7043464103,18888606889,27.16,72.83,100.0,100.0,25932070992,2023-05-22,
2023-12-25,2330,777.0,6.0,6483017.0,131.0,13290.0,12650.0, ,0.0,9.0,0.0,6483017.0,9.0,96.0,96.0,2330,0.0,Investment_Trust,392636.0,2330,台積電,TW0002330008,7043464103,18888606889,27.16,72.83,100.0,100.0,25932070992,2023-05-22,
2023-12-25,2330,777.0,6.0,6483017.0,131.0,13290.0,12650.0, ,0.0,9.0,0.0,6483017.0,9.0,96.0,96.0,2330,156000.0,Dealer_self,43000.0,2330,台積電,TW0002330008,7043464103,18888606889,27.16,72.83,100.0,100.0,25932070992,2023-05-22,
2023-12-25,2330,777.0,6.0,6483017.0,131.0,13290.0,12650.0, ,0.0,9.0,0.0,6483017.0,9.0,96.0,96.0,2330,82654.0,Dealer_Hedging,85614.0,2330,台積電,TW0002330008,7043464103,18888606889,27.16,72.83,100.0,100.0,25932070992,2023-05-22,
2023-12-25,2330,777.0,6.0,6483017.0,131.0,13290.0,12650.0, ,0.0,9.0,0.0,6483017.0,9.0,96.0,96.0,2330,4584935.0,Foreign_Investor,1847844.0,2330,台積電,TW0002330008,7043464103,18888606889,27.16,72.83,100.0,100.0,25932070992,2023-05-22,
2023-12-26,2330,169.0,2.0,6483017.0,429.0,13028.0,13290.0, ,0.0,4.0,0.0,6483017.0,23.0,115.0,96.0,2330,13468195.0,Foreign_Investor,1834253.0,2330,台積電,TW0002330008,7031830661,18900240331,27.11,72.88,100.0,100.0,25932070992,2023-05-22,
2023-12-26,2330,169.0,2.0,6483017.0,429.0,13028.0,13290.0, ,0.0,4.0,0.0,6483017.0,23.0,115.0,96.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7031830661,18900240331,27.11,72.88,100.0,100.0,25932070992,2023-05-22,
2023-12-26,2330,169.0,2.0,6483017.0,429.0,13028.0,13290.0, ,0.0,4.0,0.0,6483017.0,23.0,115.0,96.0,2330,27000.0,Investment_Trust,344674.0,2330,台積電,TW0002330008,7031830661,18900240331,27.11,72.88,100.0,100.0,25932070992,2023-05-22,
2023-12-26,2330,169.0,2.0,6483017.0,429.0,13028.0,13290.0, ,0.0,4.0,0.0,6483017.0,23.0,115.0,96.0,2330,60000.0,Dealer_self,177000.0,2330,台積電,TW0002330008,7031830661,18900240331,27.11,72.88,100.0,100.0,25932070992,2023-05-22,
2023-12-26,2330,169.0,2.0,6483017.0,429.0,13028.0,13290.0, ,0.0,4.0,0.0,6483017.0,23.0,115.0,96.0,2330,79751.0,Dealer_Hedging,420231.0,2330,台積電,TW0002330008,7031830661,18900240331,27.11,72.88,100.0,100.0,25932070992,2023-05-22,
2023-12-27,2330,792.0,7.0,6483017.0,449.0,13364.0,13028.0, ,0.0,1.0,0.0,6483017.0,56.0,170.0,115.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7008268934,18923802058,27.02,72.97,100.0,100.0,25932070992,2023-05-22,
2023-12-27,2330,792.0,7.0,6483017.0,449.0,13364.0,13028.0, ,0.0,1.0,0.0,6483017.0,56.0,170.0,115.0,2330,115000.0,Dealer_self,1217000.0,2330,台積電,TW0002330008,7008268934,18923802058,27.02,72.97,100.0,100.0,25932070992,2023-05-22,
2023-12-27,2330,792.0,7.0,6483017.0,449.0,13364.0,13028.0, ,0.0,1.0,0.0,6483017.0,56.0,170.0,115.0,2330,428981.0,Dealer_Hedging,615108.0,2330,台積電,TW0002330008,7008268934,18923802058,27.02,72.97,100.0,100.0,25932070992,2023-05-22,
2023-12-27,2330,792.0,7.0,6483017.0,449.0,13364.0,13028.0, ,0.0,1.0,0.0,6483017.0,56.0,170.0,115.0,2330,27693150.0,Foreign_Investor,6443017.0,2330,台積電,TW0002330008,7008268934,18923802058,27.02,72.97,100.0,100.0,25932070992,2023-05-22,
2023-12-27,2330,792.0,7.0,6483017.0,449.0,13364.0,13028.0, ,0.0,1.0,0.0,6483017.0,56.0,170.0,115.0,2330,190000.0,Investment_Trust,436834.0,2330,台積電,TW0002330008,7008268934,18923802058,27.02,72.97,100.0,100.0,25932070992,2023-05-22,
2023-12-28,2330,453.0,2.0,6483017.0,579.0,13236.0,13364.0, ,0.0,6.0,0.0,6483017.0,19.0,183.0,170.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6994431750,18937639242,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2023-12-28,2330,453.0,2.0,6483017.0,579.0,13236.0,13364.0, ,0.0,6.0,0.0,6483017.0,19.0,183.0,170.0,2330,5000.0,Dealer_self,1565000.0,2330,台積電,TW0002330008,6994431750,18937639242,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2023-12-28,2330,453.0,2.0,6483017.0,579.0,13236.0,13364.0, ,0.0,6.0,0.0,6483017.0,19.0,183.0,170.0,2330,66557.0,Dealer_Hedging,1098504.0,2330,台積電,TW0002330008,6994431750,18937639242,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2023-12-28,2330,453.0,2.0,6483017.0,579.0,13236.0,13364.0, ,0.0,6.0,0.0,6483017.0,19.0,183.0,170.0,2330,22864571.0,Foreign_Investor,9040387.0,2330,台積電,TW0002330008,6994431750,18937639242,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2023-12-28,2330,453.0,2.0,6483017.0,579.0,13236.0,13364.0, ,0.0,6.0,0.0,6483017.0,19.0,183.0,170.0,2330,57000.0,Investment_Trust,329096.0,2330,台積電,TW0002330008,6994431750,18937639242,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2023-12-29,2330,124.0,9.0,6483017.0,294.0,13057.0,13236.0, ,0.0,3.0,0.0,6483017.0,9.0,189.0,183.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6987731338,18944339654,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2023-12-29,2330,124.0,9.0,6483017.0,294.0,13057.0,13236.0, ,0.0,3.0,0.0,6483017.0,9.0,189.0,183.0,2330,422000.0,Investment_Trust,196000.0,2330,台積電,TW0002330008,6987731338,18944339654,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2023-12-29,2330,124.0,9.0,6483017.0,294.0,13057.0,13236.0, ,0.0,3.0,0.0,6483017.0,9.0,189.0,183.0,2330,138000.0,Dealer_self,704000.0,2330,台積電,TW0002330008,6987731338,18944339654,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2023-12-29,2330,124.0,9.0,6483017.0,294.0,13057.0,13236.0, ,0.0,3.0,0.0,6483017.0,9.0,189.0,183.0,2330,100166.0,Dealer_Hedging,280244.0,2330,台積電,TW0002330008,6987731338,18944339654,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2023-12-29,2330,124.0,9.0,6483017.0,294.0,13057.0,13236.0, ,0.0,3.0,0.0,6483017.0,9.0,189.0,183.0,2330,14498907.0,Foreign_Investor,8975171.0,2330,台積電,TW0002330008,6987731338,18944339654,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-02,2330,310.0,10.0,6483017.0,513.0,12844.0,13057.0, ,1.0,2.0,0.0,6483017.0,21.0,208.0,189.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6979966613,18952104379,26.91,73.08,100.0,100.0,25932070992,2023-05-22,
2024-01-02,2330,310.0,10.0,6483017.0,513.0,12844.0,13057.0, ,1.0,2.0,0.0,6483017.0,21.0,208.0,189.0,2330,80000.0,Dealer_self,641052.0,2330,台積電,TW0002330008,6979966613,18952104379,26.91,73.08,100.0,100.0,25932070992,2023-05-22,
2024-01-02,2330,310.0,10.0,6483017.0,513.0,12844.0,13057.0, ,1.0,2.0,0.0,6483017.0,21.0,208.0,189.0,2330,25585.0,Dealer_Hedging,472504.0,2330,台積電,TW0002330008,6979966613,18952104379,26.91,73.08,100.0,100.0,25932070992,2023-05-22,
2024-01-02,2330,310.0,10.0,6483017.0,513.0,12844.0,13057.0, ,1.0,2.0,0.0,6483017.0,21.0,208.0,189.0,2330,19034488.0,Foreign_Investor,11202763.0,2330,台積電,TW0002330008,6979966613,18952104379,26.91,73.08,100.0,100.0,25932070992,2023-05-22,
2024-01-02,2330,310.0,10.0,6483017.0,513.0,12844.0,13057.0, ,1.0,2.0,0.0,6483017.0,21.0,208.0,189.0,2330,869000.0,Investment_Trust,109685.0,2330,台積電,TW0002330008,6979966613,18952104379,26.91,73.08,100.0,100.0,25932070992,2023-05-22,
2024-01-03,2330,1317.0,12.0,6483017.0,364.0,13785.0,12844.0, ,0.0,109.0,0.0,6483017.0,2.0,101.0,208.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6986293843,18945777149,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-03,2330,1317.0,12.0,6483017.0,364.0,13785.0,12844.0, ,0.0,109.0,0.0,6483017.0,2.0,101.0,208.0,2330,335000.0,Dealer_self,600000.0,2330,台積電,TW0002330008,6986293843,18945777149,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-03,2330,1317.0,12.0,6483017.0,364.0,13785.0,12844.0, ,0.0,109.0,0.0,6483017.0,2.0,101.0,208.0,2330,217021.0,Dealer_Hedging,201741.0,2330,台積電,TW0002330008,6986293843,18945777149,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-03,2330,1317.0,12.0,6483017.0,364.0,13785.0,12844.0, ,0.0,109.0,0.0,6483017.0,2.0,101.0,208.0,2330,13430460.0,Foreign_Investor,21022009.0,2330,台積電,TW0002330008,6986293843,18945777149,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-03,2330,1317.0,12.0,6483017.0,364.0,13785.0,12844.0, ,0.0,109.0,0.0,6483017.0,2.0,101.0,208.0,2330,676140.0,Investment_Trust,84010.0,2330,台積電,TW0002330008,6986293843,18945777149,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-04,2330,188.0,7.0,6483017.0,311.0,13655.0,13785.0, ,0.0,9.0,0.0,6483017.0,46.0,138.0,101.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6986107231,18945963761,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-04,2330,188.0,7.0,6483017.0,311.0,13655.0,13785.0, ,0.0,9.0,0.0,6483017.0,46.0,138.0,101.0,2330,160000.0,Dealer_self,97000.0,2330,台積電,TW0002330008,6986107231,18945963761,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-04,2330,188.0,7.0,6483017.0,311.0,13655.0,13785.0, ,0.0,9.0,0.0,6483017.0,46.0,138.0,101.0,2330,133200.0,Dealer_Hedging,140815.0,2330,台積電,TW0002330008,6986107231,18945963761,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-04,2330,188.0,7.0,6483017.0,311.0,13655.0,13785.0, ,0.0,9.0,0.0,6483017.0,46.0,138.0,101.0,2330,11368119.0,Foreign_Investor,11289149.0,2330,台積電,TW0002330008,6986107231,18945963761,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-04,2330,188.0,7.0,6483017.0,311.0,13655.0,13785.0, ,0.0,9.0,0.0,6483017.0,46.0,138.0,101.0,2330,322000.0,Investment_Trust,76000.0,2330,台積電,TW0002330008,6986107231,18945963761,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-05,2330,316.0,1.0,6483017.0,79.0,13891.0,13655.0, ,0.0,40.0,0.0,6483017.0,14.0,112.0,138.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6994397257,18937673735,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2024-01-05,2330,316.0,1.0,6483017.0,79.0,13891.0,13655.0, ,0.0,40.0,0.0,6483017.0,14.0,112.0,138.0,2330,128000.0,Dealer_self,132000.0,2330,台積電,TW0002330008,6994397257,18937673735,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2024-01-05,2330,316.0,1.0,6483017.0,79.0,13891.0,13655.0, ,0.0,40.0,0.0,6483017.0,14.0,112.0,138.0,2330,123100.0,Dealer_Hedging,44968.0,2330,台積電,TW0002330008,6994397257,18937673735,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2024-01-05,2330,316.0,1.0,6483017.0,79.0,13891.0,13655.0, ,0.0,40.0,0.0,6483017.0,14.0,112.0,138.0,2330,11746967.0,Foreign_Investor,19597425.0,2330,台積電,TW0002330008,6994397257,18937673735,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2024-01-05,2330,316.0,1.0,6483017.0,79.0,13891.0,13655.0, ,0.0,40.0,0.0,6483017.0,14.0,112.0,138.0,2330,106000.0,Investment_Trust,78081.0,2330,台積電,TW0002330008,6994397257,18937673735,26.97,73.02,100.0,100.0,25932070992,2023-05-22,
2024-01-08,2330,101.0,13.0,6483017.0,638.0,13341.0,13891.0, ,0.0,0.0,0.0,6483017.0,43.0,155.0,112.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6989416766,18942654226,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-08,2330,101.0,13.0,6483017.0,638.0,13341.0,13891.0, ,0.0,0.0,0.0,6483017.0,43.0,155.0,112.0,2330,52000.0,Dealer_self,303000.0,2330,台積電,TW0002330008,6989416766,18942654226,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-08,2330,101.0,13.0,6483017.0,638.0,13341.0,13891.0, ,0.0,0.0,0.0,6483017.0,43.0,155.0,112.0,2330,194038.0,Dealer_Hedging,262999.0,2330,台積電,TW0002330008,6989416766,18942654226,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-08,2330,101.0,13.0,6483017.0,638.0,13341.0,13891.0, ,0.0,0.0,0.0,6483017.0,43.0,155.0,112.0,2330,15426983.0,Foreign_Investor,10446492.0,2330,台積電,TW0002330008,6989416766,18942654226,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-08,2330,101.0,13.0,6483017.0,638.0,13341.0,13891.0, ,0.0,0.0,0.0,6483017.0,43.0,155.0,112.0,2330,459000.0,Investment_Trust,40465.0,2330,台積電,TW0002330008,6989416766,18942654226,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-09,2330,153.0,14.0,6483017.0,1216.0,12264.0,13341.0, ,1.0,10.0,0.0,6483017.0,25.0,170.0,155.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6984207246,18947863746,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-09,2330,153.0,14.0,6483017.0,1216.0,12264.0,13341.0, ,1.0,10.0,0.0,6483017.0,25.0,170.0,155.0,2330,433998.0,Dealer_self,191000.0,2330,台積電,TW0002330008,6984207246,18947863746,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-09,2330,153.0,14.0,6483017.0,1216.0,12264.0,13341.0, ,1.0,10.0,0.0,6483017.0,25.0,170.0,155.0,2330,93326.0,Dealer_Hedging,315999.0,2330,台積電,TW0002330008,6984207246,18947863746,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-09,2330,153.0,14.0,6483017.0,1216.0,12264.0,13341.0, ,1.0,10.0,0.0,6483017.0,25.0,170.0,155.0,2330,13097152.0,Foreign_Investor,9394704.0,2330,台積電,TW0002330008,6984207246,18947863746,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-09,2330,153.0,14.0,6483017.0,1216.0,12264.0,13341.0, ,1.0,10.0,0.0,6483017.0,25.0,170.0,155.0,2330,1749811.0,Investment_Trust,228000.0,2330,台積電,TW0002330008,6984207246,18947863746,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-10,2330,117.0,17.0,6483017.0,303.0,12061.0,12264.0, ,0.0,15.0,0.0,6483017.0,12.0,167.0,170.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6982405589,18949665403,26.92,73.07,100.0,100.0,25932070992,2023-05-22,
2024-01-10,2330,117.0,17.0,6483017.0,303.0,12061.0,12264.0, ,0.0,15.0,0.0,6483017.0,12.0,167.0,170.0,2330,471000.0,Investment_Trust,574683.0,2330,台積電,TW0002330008,6982405589,18949665403,26.92,73.07,100.0,100.0,25932070992,2023-05-22,
2024-01-10,2330,117.0,17.0,6483017.0,303.0,12061.0,12264.0, ,0.0,15.0,0.0,6483017.0,12.0,167.0,170.0,2330,47000.0,Dealer_self,43000.0,2330,台積電,TW0002330008,6982405589,18949665403,26.92,73.07,100.0,100.0,25932070992,2023-05-22,
2024-01-10,2330,117.0,17.0,6483017.0,303.0,12061.0,12264.0, ,0.0,15.0,0.0,6483017.0,12.0,167.0,170.0,2330,119417.0,Dealer_Hedging,96000.0,2330,台積電,TW0002330008,6982405589,18949665403,26.92,73.07,100.0,100.0,25932070992,2023-05-22,
2024-01-10,2330,117.0,17.0,6483017.0,303.0,12061.0,12264.0, ,0.0,15.0,0.0,6483017.0,12.0,167.0,170.0,2330,6879679.0,Foreign_Investor,7031436.0,2330,台積電,TW0002330008,6982405589,18949665403,26.92,73.07,100.0,100.0,25932070992,2023-05-22,
2024-01-11,2330,421.0,16.0,6483017.0,317.0,12149.0,12061.0, ,0.0,13.0,0.0,6483017.0,29.0,183.0,167.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6984429110,18947641882,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-11,2330,421.0,16.0,6483017.0,317.0,12149.0,12061.0, ,0.0,13.0,0.0,6483017.0,29.0,183.0,167.0,2330,120461.0,Investment_Trust,750000.0,2330,台積電,TW0002330008,6984429110,18947641882,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-11,2330,421.0,16.0,6483017.0,317.0,12149.0,12061.0, ,0.0,13.0,0.0,6483017.0,29.0,183.0,167.0,2330,150000.0,Dealer_self,150000.0,2330,台積電,TW0002330008,6984429110,18947641882,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-11,2330,421.0,16.0,6483017.0,317.0,12149.0,12061.0, ,0.0,13.0,0.0,6483017.0,29.0,183.0,167.0,2330,174269.0,Dealer_Hedging,142729.0,2330,台積電,TW0002330008,6984429110,18947641882,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-11,2330,421.0,16.0,6483017.0,317.0,12149.0,12061.0, ,0.0,13.0,0.0,6483017.0,29.0,183.0,167.0,2330,15994129.0,Foreign_Investor,17540142.0,2330,台積電,TW0002330008,6984429110,18947641882,26.93,73.06,100.0,100.0,25932070992,2023-05-22,
2024-01-12,2330,153.0,28.0,6483017.0,119.0,12155.0,12149.0, ,0.0,23.0,0.0,6483017.0,10.0,170.0,183.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6986821985,18945249007,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-12,2330,153.0,28.0,6483017.0,119.0,12155.0,12149.0, ,0.0,23.0,0.0,6483017.0,10.0,170.0,183.0,2330,484830.0,Dealer_self,256000.0,2330,台積電,TW0002330008,6986821985,18945249007,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-12,2330,153.0,28.0,6483017.0,119.0,12155.0,12149.0, ,0.0,23.0,0.0,6483017.0,10.0,170.0,183.0,2330,245195.0,Dealer_Hedging,279518.0,2330,台積電,TW0002330008,6986821985,18945249007,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-12,2330,153.0,28.0,6483017.0,119.0,12155.0,12149.0, ,0.0,23.0,0.0,6483017.0,10.0,170.0,183.0,2330,8078508.0,Foreign_Investor,10206383.0,2330,台積電,TW0002330008,6986821985,18945249007,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-12,2330,153.0,28.0,6483017.0,119.0,12155.0,12149.0, ,0.0,23.0,0.0,6483017.0,10.0,170.0,183.0,2330,234600.0,Investment_Trust,903000.0,2330,台積電,TW0002330008,6986821985,18945249007,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-15,2330,676.0,5.0,6483017.0,374.0,12452.0,12155.0, ,0.0,5.0,0.0,6483017.0,20.0,185.0,170.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6986456419,18945614573,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-15,2330,676.0,5.0,6483017.0,374.0,12452.0,12155.0, ,0.0,5.0,0.0,6483017.0,20.0,185.0,170.0,2330,648998.0,Dealer_self,83000.0,2330,台積電,TW0002330008,6986456419,18945614573,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-15,2330,676.0,5.0,6483017.0,374.0,12452.0,12155.0, ,0.0,5.0,0.0,6483017.0,20.0,185.0,170.0,2330,416888.0,Dealer_Hedging,137000.0,2330,台積電,TW0002330008,6986456419,18945614573,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-15,2330,676.0,5.0,6483017.0,374.0,12452.0,12155.0, ,0.0,5.0,0.0,6483017.0,20.0,185.0,170.0,2330,11068182.0,Foreign_Investor,10662716.0,2330,台積電,TW0002330008,6986456419,18945614573,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-15,2330,676.0,5.0,6483017.0,374.0,12452.0,12155.0, ,0.0,5.0,0.0,6483017.0,20.0,185.0,170.0,2330,364000.0,Investment_Trust,221000.0,2330,台積電,TW0002330008,6986456419,18945614573,26.94,73.05,100.0,100.0,25932070992,2023-05-22,
2024-01-16,2330,902.0,6.0,6483017.0,472.0,12876.0,12452.0, ,0.0,38.0,0.0,6483017.0,4.0,151.0,185.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6990728507,18941342485,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-16,2330,902.0,6.0,6483017.0,472.0,12876.0,12452.0, ,0.0,38.0,0.0,6483017.0,4.0,151.0,185.0,2330,1152821.0,Dealer_self,135000.0,2330,台積電,TW0002330008,6990728507,18941342485,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-16,2330,902.0,6.0,6483017.0,472.0,12876.0,12452.0, ,0.0,38.0,0.0,6483017.0,4.0,151.0,185.0,2330,884897.0,Dealer_Hedging,99985.0,2330,台積電,TW0002330008,6990728507,18941342485,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-16,2330,902.0,6.0,6483017.0,472.0,12876.0,12452.0, ,0.0,38.0,0.0,6483017.0,4.0,151.0,185.0,2330,13550359.0,Foreign_Investor,21589847.0,2330,台積電,TW0002330008,6990728507,18941342485,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-16,2330,902.0,6.0,6483017.0,472.0,12876.0,12452.0, ,0.0,38.0,0.0,6483017.0,4.0,151.0,185.0,2330,209000.0,Investment_Trust,2063000.0,2330,台積電,TW0002330008,6990728507,18941342485,26.95,73.04,100.0,100.0,25932070992,2023-05-22,
2024-01-17,2330,924.0,8.0,6483017.0,496.0,13296.0,12876.0, ,1.0,35.0,0.0,6483017.0,33.0,149.0,151.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7006225110,18925845882,27.01,72.98,100.0,100.0,25932070992,2023-05-22,
2024-01-17,2330,924.0,8.0,6483017.0,496.0,13296.0,12876.0, ,1.0,35.0,0.0,6483017.0,33.0,149.0,151.0,2330,619158.0,Investment_Trust,223000.0,2330,台積電,TW0002330008,7006225110,18925845882,27.01,72.98,100.0,100.0,25932070992,2023-05-22,
2024-01-17,2330,924.0,8.0,6483017.0,496.0,13296.0,12876.0, ,1.0,35.0,0.0,6483017.0,33.0,149.0,151.0,2330,5314189.0,Dealer_self,169000.0,2330,台積電,TW0002330008,7006225110,18925845882,27.01,72.98,100.0,100.0,25932070992,2023-05-22,
2024-01-17,2330,924.0,8.0,6483017.0,496.0,13296.0,12876.0, ,1.0,35.0,0.0,6483017.0,33.0,149.0,151.0,2330,1211684.0,Dealer_Hedging,43000.0,2330,台積電,TW0002330008,7006225110,18925845882,27.01,72.98,100.0,100.0,25932070992,2023-05-22,
2024-01-17,2330,924.0,8.0,6483017.0,496.0,13296.0,12876.0, ,1.0,35.0,0.0,6483017.0,33.0,149.0,151.0,2330,25496245.0,Foreign_Investor,41534048.0,2330,台積電,TW0002330008,7006225110,18925845882,27.01,72.98,100.0,100.0,25932070992,2023-05-22,
2024-01-18,2330,1161.0,9.0,6483017.0,664.0,13784.0,13296.0, ,0.0,27.0,0.0,6483017.0,70.0,192.0,149.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6999265824,18932805168,26.99,73.0,100.0,100.0,25932070992,2023-05-22,
